,BTC,ETH,BNB,XRP,ADA,AAPL,MSFT,AMZN,TSLA,GOOGL
,Return %,Return %,Return %,Return %,Return %,Daily Return,Daily Return,Daily Return,Daily Return,Daily Return
2018-07-11,3.6920351107659273,2.7084975217300484,110.4502322389074,6.085364167995988,2.5364340332885904,1.1027349449185564,1.1348748615198234,1.6278866090469444,0.7220556062231182,0.9889680909314328
2018-07-12,3.732950288046913,2.7791386436998327,109.13617355124181,6.142020575265489,2.587809857671366,1.1212234220129436,1.1594686391620943,1.666492102305368,0.7169620988428761,1.0141257993549013
2018-07-13,3.649400058800456,2.6835794880722257,103.83612975275294,5.961377657513662,2.500510981145792,1.122984229355266,1.1732678628165814,1.681713537777995,0.7218518659279085,1.0167935295098731
2018-07-16,3.709905631714839,2.775717885820234,105.00135896685657,6.059918559837552,2.597325420478101,1.1205190990760143,1.1674810916066352,1.6904883567646527,0.7019985060502538,1.0101157619384087
2018-07-17,3.938935283505647,2.9721083942467708,113.5888120790944,6.548414303162567,2.9147004516339936,1.1236885522921949,1.1790546340265275,1.7103754729458303,0.7304995095690305,1.0241044608839414
2018-07-18,4.26710594362683,3.09000265917599,117.94187783137374,6.855691248609571,3.123952052561531,1.117525726594066,1.1698180569029597,1.7094386265212507,0.7331254955961777,1.0239609437553512
2018-07-19,4.285450881486956,2.9583211576190074,110.03864093270812,6.583903991722635,3.2758163115787076,1.126212376149524,1.1618056044584189,1.681657883534951,0.7249306081666326,1.0123022876034014
2018-07-20,4.348568669506096,2.8887108240031836,108.18980789624094,6.466378717492267,3.3082833888815326,1.1236298587141176,1.1826157240018789,1.682335010158657,0.7098764641316948,1.0112723411511657
2018-07-23,4.358427245602473,2.8726564842541733,107.0663912449125,6.38952974226392,3.440754089958158,1.1246276495414338,1.2015340144959337,1.6714824327650106,0.6863784167508447,1.0223484866047197
2018-07-24,4.540598930976592,2.824655258326524,107.45583566509285,6.336946965695419,3.3347648119228306,1.1327860568941952,1.1980842085823118,1.696749459107141,0.6733164000468461,1.0621533843284297
2018-07-25,4.963354118076789,3.0093488308229457,109.92717297100599,6.52229697922005,3.505380340038373,1.1434682881042857,1.2333612561506375,1.7286300646643737,0.6989197638115296,1.0771720297261984
2018-07-26,4.799632910254752,2.9559245978522526,117.08996228309147,6.530647921737562,3.490684552780204,1.139887979841563,1.21989588468134,1.6770478570694447,0.6941884614005491,1.0852427576633918
2018-07-27,4.672652683726196,2.906306883625283,121.53695579873435,6.390071799131384,3.3403588196725873,1.1209299541225566,1.1983067767057716,1.6856464376197955,0.6727504547823747,1.0577127955261665
2018-07-30,4.675765760528507,2.9095511355041004,118.30767949972721,6.366261604969081,3.3368793956704317,1.1146497412682728,1.1726001584462031,1.65035237182251,0.6568813495665983,1.0384224050068287
2018-07-31,4.6691080038154915,2.8575362705049674,112.00867911488754,6.277252605092401,3.1431615894458154,1.1168800972352149,1.180501326829014,1.6487012959455278,0.6749236845979446,1.0360417091090375
2018-08-01,4.413763723486867,2.697025975795354,116.4870564816792,6.121421938481807,2.9226104272611813,1.182675598260002,1.1827270080636088,1.6670022661999415,0.681035893454235,1.0409128492970714
2018-08-02,4.341924845838877,2.6029890231517085,115.1604452598066,6.288206618153401,2.8789687507382205,1.217246115747602,1.1970826520267444,1.701470794058736,0.7912820309732527,1.0477847871013344
2018-08-03,4.301046883122637,2.5633756350603116,120.13210629373671,6.061156131597361,2.6907735497732252,1.2207677304322475,1.202313002928042,1.6912304133385774,0.7881806509239497,1.0452774584430222
2018-08-06,4.317981846956213,2.5777456199602304,118.45253401080566,6.123511000821389,2.7766931675942508,1.2271066368646086,1.2033145594836094,1.71391879308632,0.7741904839862181,1.044863791425321
2018-08-07,4.250178617665809,2.5503548042722,118.78593677835995,5.825569522764324,2.7612481685056602,1.2156026955614345,1.2116608641133393,1.7275819097537055,0.8592633761415504,1.060203239816409
2018-08-08,4.118622677056885,2.3798367030327285,113.59898586504993,5.3583834618777315,2.6532072282464165,1.2164244056545184,1.218449191878853,1.7498807098001377,0.8383686769772684,1.064837998851471
2018-08-09,3.8411294059966843,2.22797621572508,105.14674167466757,4.675529524760078,2.4265413585661273,1.2259914588811376,1.2204523049899882,1.7610115584090056,0.7978696338516991,1.0674804024543387
2018-08-10,4.0078703661617805,2.2912224345597134,111.09073080320424,4.8794498093841385,2.6117531456364893,1.218067825840686,1.2129962728540962,1.7496766442423084,0.8047515282676706,1.057391992532847
2018-08-13,4.0809775106770045,2.2958554724483675,111.8244408885003,4.821869947000388,2.6402665265586167,1.2259327653030603,1.2042048319774472,1.7588595943446246,0.8068342068409252,1.05412486731141
2018-08-14,4.058751909409203,2.0575918586411968,97.32615502363825,4.530684047668586,2.4427607519354497,1.2310978001738733,1.2192281803109613,1.7806111276677876,0.7869808469632704,1.0621449421443951
2018-08-15,4.012396458610865,2.0055117230790978,90.3516609004345,4.445707707095065,2.2229041633999267,1.2339737854996669,1.1980842085823118,1.7462631840022556,0.7667200064951963,1.0402628011263981
2018-08-16,4.048270750020999,2.030027164884587,90.05773610809952,4.571369525408809,2.2229591538150055,1.252051407547512,1.1978616404588525,1.7498807098001377,0.7593853558676478,1.0333739789540657
2018-08-17,4.075150320426232,2.0674232078556134,93.04475671010896,4.7446510310541,2.2364674440408714,1.2770548718084929,1.197193936088474,1.7458921557152933,0.6915851131839809,1.0264429458615596
2018-08-20,4.134810560196431,2.111554245371691,95.53266323754222,4.996726495163585,2.2990074874088133,1.2646118332560798,1.189292767705663,1.7407812410623882,0.6982406294941639,1.0315926781227396
2018-08-21,3.9862806071575045,1.9114697245915429,90.82293940358448,4.630195832220931,2.1056992886607317,1.262146702976828,1.1793884862117168,1.7470052405761805,0.728711122533301,1.0277599265709763
2018-08-22,4.129560364804084,1.977144228155608,91.65572203419813,4.864861458926757,2.1295659700054523,1.2622053965549054,1.191407164878528,1.766929459586054,0.7281225394582508,1.0314238344420452
2018-08-23,4.046158241840277,1.898683748277903,89.1254390516337,4.642274776610753,2.018563309381162,1.264787913990312,1.196971367965015,1.765074318151243,0.7246363166291073,1.0309257455839969
2018-08-24,4.163909550952925,1.9449434034968927,91.41163053244476,4.760714040865341,2.072321454147954,1.2687203837214989,1.2063192291503124,1.7673839692375832,0.7307938011065555,1.044087110494127
2018-08-27,4.159120057626037,1.9137135528515845,92.3564110985074,4.69637369664214,2.0471337891181975,1.2791678406192797,1.2196733165578804,1.7880595205285557,0.7227573783510624,1.0605662537299023
2018-08-28,4.272123622376505,2.00787750689556,101.36043727635858,4.910141195061576,2.213522608596068,1.2894979103609054,1.227018064632043,1.7928272340160205,0.7059827607121318,1.0517779401497576
2018-08-29,4.374049460442565,2.073195015862303,103.62801386999809,5.114486220399737,2.318361952915597,1.3087494039702992,1.246604059496476,1.8533790504482626,0.6904758604656169,1.0676408039509986
2018-08-30,4.35597805507703,2.018682729196716,100.87256253669577,5.0021909214084985,2.3104059865142252,1.3207815874761701,1.245825071064368,1.857349053118759,0.6862652276979501,1.0590213340515484
2018-08-31,4.342005394468799,1.9948753946004505,97.15591505775832,4.870138349600261,2.21304372485828,1.3360419177762992,1.2500538654100977,1.8669308586295594,0.682892193921701,1.03990822939694
2018-09-04,4.3156302365105805,1.9560535934329024,96.96825285742867,4.772075603884991,2.1727156205895874,1.340326548975951,1.2431542535828541,1.8917897538560315,0.6541195366759778,1.0226101943097965
2018-09-05,4.3742141992664045,1.9332524753069809,97.76112728198589,4.701829750141743,2.2077337522838754,1.3315812058424155,1.2073207857058799,1.8503366184951722,0.6355338941907389,1.012302287603402
2018-09-06,4.02084211569697,1.575092049771018,87.1226755538837,4.0005040153249265,1.8574837125344252,1.3094537269072282,1.210102887249123,1.8164710116026912,0.6360092882128948,0.9995461475269386
2018-09-07,3.8623561229418963,1.5532813637671872,88.31007590275324,4.285064761543368,1.8545608323797467,1.2988888828532927,1.2042048319774472,1.8106829703260798,0.5959177256777449,0.9941431497447171
2018-09-10,3.9120761328018325,1.545485593284708,88.6321916079878,4.330572522079413,1.8198825418119382,1.281456890164299,1.2172250671998261,1.798568896756762,0.6463094920262733,0.9920072771839327
2018-09-11,3.941675976844228,1.5493059198207577,88.70763939394469,4.195014979049839,1.7490551372808505,1.3138557452630346,1.2379239026815565,1.843222151092671,0.6325909788154879,1.0046114579477714
2018-09-12,3.923418682674404,1.4524213965157915,87.1879036245145,4.117371318422943,1.6735400423831834,1.297538930557512,1.243154253582854,1.8458657276372772,0.6577189485580155,0.9890862815079193
2018-09-13,3.9556969716411157,1.4434531063152676,85.83285364472329,4.215917318653883,1.5875013543856462,1.3288813012508538,1.256508340990422,1.8457451434440144,0.6552740650154992,0.9979843434805155
2018-09-14,4.053104136099456,1.6713273644162514,89.66349405350732,4.382350190905618,1.66517625158208,1.313797051684957,1.2616274078299898,1.827490551725471,0.6682681682877613,0.9944723949220714
2018-09-17,4.038225059737086,1.6495115958708222,88.09975143774322,4.371777258941993,1.6793823050052035,1.278815679150815,1.2479394682372327,1.7698327559315346,0.6674532071069226,0.9791498308990526
2018-09-18,3.8792551824594073,1.472940268758963,83.04994824734773,4.218550513140126,1.5299257330444445,1.280928647961602,1.259846862842314,1.8004611410202698,0.6450870502550151,0.9852957408763295
2018-09-19,3.9394274826686195,1.574650330057145,84.65047773910533,5.005246203864424,1.6633808482622343,1.2816916644766083,1.2430429695211245,1.7868907814246249,0.6769158119288834,0.9913403446451899
2018-09-20,3.962196458286689,1.5670961569155037,85.19972056454928,5.068279149121932,1.7312631551112474,1.29143479843746,1.2638530890645845,1.803475745851838,0.6753538029989424,1.0059453230252573
2018-09-21,4.029310238861844,1.6812772285670847,89.13924775100814,6.990020442852196,1.9492038625163384,1.2775244204331115,1.2715316893239363,1.776307199539026,0.6770969144135142,0.9895252750777247
2018-09-24,4.007809506508122,1.7017232554158668,89.0768875215997,6.97861182933491,2.094168122537458,1.2958955103713439,1.2760943358548553,1.7942556929208255,0.6784099074270876,0.9958062599995571
2018-09-25,3.939226076973772,1.5874067608774776,86.75005857260787,6.026850171927488,1.9280895877900965,1.3041126113021826,1.273646086496801,1.8315347600533594,0.6813754606129174,1.0079039097213125
2018-09-26,3.8467346668569213,1.525975687050107,84.59499912666726,6.437529441490438,1.886280288914907,1.2937238479824793,1.2684157355955037,1.831813031268581,0.7008213399001527,1.0080474268499027
2018-09-27,3.8595649105272085,1.4945185223691657,84.19525295605193,6.277546680519492,1.8440135925799777,1.3203120388515504,1.2732009502498822,1.867181302723259,0.6961579509209088,1.0192755316160818
2018-09-28,4.004032109721986,1.5935317305451422,86.8836553184152,6.610593398129764,2.0103866595829603,1.3249488315196667,1.2727558140029633,1.8579241469635506,0.5993813106963093,1.0190391504631096
2018-10-01,4.016132661860443,1.600721193441118,87.27277689648919,6.725910640818083,2.024322219490672,1.3338702553874344,1.2865550376574502,1.8591856431392222,0.7033567746849843,1.0202632671481442
2018-10-02,3.999648370462966,1.5894595451233553,86.818726481175,6.676995997752891,2.0104626602297944,1.345726358159073,1.2814359708178824,1.8285294309289648,0.6814433740446539,1.0195119127690542
2018-10-03,3.954654388495608,1.5526783102231092,90.12170965940658,5.974810196811794,1.9568876817847052,1.362101866442673,1.281658538941342,1.8113229941210898,0.667362655864607,1.0227959223585605
2018-10-04,3.939292242469229,1.5160926241157802,89.62745549163859,6.111838905714745,1.9225278415919982,1.3381548865870858,1.2551729322496654,1.7711220792287283,0.6380014155438337,0.9937041561749117
2018-10-05,3.9874415727715395,1.5279297452320162,89.83463194863388,6.100620252223927,1.936119035894579,1.3164382626984406,1.247828184175503,1.7527840061456181,0.5929974481130726,0.9859035781268295
2018-10-08,3.98484392772398,1.5319319778610359,90.88985508859626,6.030571858853215,2.0101580645042767,1.3133861966384148,1.233583824274097,1.7293813969454732,0.5672129818637583,0.9758489369414769
2018-10-09,4.026150170958604,1.5581789886442194,90.98789645728826,6.131874642099888,2.0638331575116395,1.331581205842415,1.2492748769779896,1.7348540641781667,0.5949216620122754,0.9667735891041518
2018-10-10,4.014444222040067,1.5476177234612545,89.81848144017675,5.9954663681411375,2.0533137590238457,1.2698942552830472,1.1813915993228519,1.6281185017262967,0.5815200781495939,0.9220215715360954
2018-10-11,3.983405431588213,1.5319568757474,89.39508838381045,5.781674043674299,2.0160742808733088,1.25868378187026,1.1786094977796084,1.5948279886786072,0.570993496230427,0.920822781403165
2018-10-12,3.7727585854610126,1.303442138794629,80.0300974865697,4.778413673022916,1.6868609152941707,1.3036430626775637,1.219339464372691,1.6590622608589498,0.585821262159576,0.9459804898266337
2018-10-15,3.7809264005376786,1.2727461324713036,79.75892598436369,4.587076987432888,1.6392735903568436,1.2757636130907895,1.1974165042119334,1.6334056548155091,0.5876549248164631,0.9307001367237887
2018-10-16,3.9788703880793377,1.375725481637061,87.15589927188431,5.128118594939773,1.7315528944082692,1.3038778369898734,1.2352530852000427,1.6881416028496175,0.6261392028005144,0.956566988606174
2018-10-17,3.9640838640800737,1.377289306910311,84.52644969193429,5.3860337109271175,1.760999340220232,1.298243253494441,1.2320258474098804,1.699059110193482,0.6152504159120857,0.951932229571112
2018-10-18,3.964451985159004,1.3684620128030385,84.26988258080928,5.38702567351073,1.8014107195090503,1.2678986736284152,1.2074320697676093,1.6424680207245623,0.597434458986528,0.9268758273560601
2018-10-19,3.8938163090474327,1.324573995967377,82.02079688524675,5.223476779125725,1.7334901944204764,1.2872088608158863,1.2092126147552849,1.6362625726251183,0.5885830750501961,0.9330132951493023
2018-10-22,3.8920229500674743,1.3209099939210347,82.11900643224887,5.185482665229139,1.717134254186767,1.2950738002782605,1.2200071687430691,1.6597022846539593,0.5907336670551872,0.9382390070667945
2018-10-23,3.8818418082677253,1.312765483817891,81.55421338584081,5.13987049642047,1.7168992737282096,1.3072820645183638,1.2029807072984198,1.6405943278754027,0.6658685603664025,0.941227540215086
2018-10-24,3.8581252571653155,1.3066586672232727,81.79909694337964,5.22063779386862,1.6826503666428168,1.2624401708672153,1.1386585196186336,1.5436631879065106,0.653100835199929,0.8924401586784328
2018-10-25,3.863277488382456,1.3030620524491485,81.06699389077895,5.162619627617456,1.6754683611100487,1.2900848461416798,1.2052063885330142,1.6530887054388572,0.7127741038857874,0.9316709878877817
2018-10-26,3.8494180466477954,1.2955763388052561,80.84463362070314,5.181234456675916,1.6674611907331462,1.269542093814583,1.1902943242612298,1.5238224502612034,0.7490851520542687,0.9149216947628952
2018-10-29,3.863883492049163,1.3053635483146941,80.97040570476052,5.244948205786126,1.679492621676781,1.2457125011151506,1.1556849810632828,1.4274200256012326,0.758027087232916,0.8735381086246925
2018-10-30,3.751403517941507,1.2481624971504774,78.38072189265422,4.994121590882346,1.5926804714750078,1.251934020391357,1.154349572322526,1.4195727773319806,0.7468213709963833,0.8860156566280103
2018-10-31,3.7747334407006794,1.258983303314278,78.73271844997441,5.059890585973851,1.599797321176337,1.2845676498024021,1.188625063335284,1.4822672821214296,0.7636186264458928,0.9206877064586098
2018-11-01,3.79556213941134,1.2665748776121049,79.1005848421164,5.1380191528900285,1.6100738296930923,1.304288692036415,1.1787207818413377,1.5448968569606603,0.7793745426087749,0.9168043018026382
2018-11-02,3.80346292077311,1.2696581719351658,79.86098996271788,5.18841947365471,1.6236004369475299,1.2177743579502986,1.181391599322851,1.5448968569606603,0.7841963962620709,0.9045715771363274
2018-11-05,3.7813573799192497,1.312024482277969,78.77770387221015,5.220318325096877,1.7141194546828236,1.1832038404626988,1.196414947656365,1.5098996137929444,0.7728548531620651,0.891266695097607
2018-11-06,3.8196894477628875,1.326580384734142,80.85821813693944,5.637165208204658,1.7259520890018138,1.1959990404835763,1.1987519129526893,1.5238224502612034,0.7720851676023842,0.902950677801661
2018-11-07,3.85505791195177,1.3903500349036206,81.73831380305444,6.242196699790646,1.8310137123654802,1.2322716717354214,1.2459363551260962,1.628341118698474,0.7881580131133704,0.9355966034639275
2018-11-08,3.91456943662819,1.3894294466513653,82.32487830557737,6.118968471929491,1.7874068914942491,1.2237024093361182,1.243599389829772,1.6278031276823788,0.7954926637409189,0.9241067909926721
2018-11-09,3.86435042249264,1.353851573944192,80.89309550162376,5.636940361023457,1.7427088763314154,1.2001075909489956,1.21933946437269,1.5883999236069861,0.793477898599401,0.9092401049075282
2018-11-12,3.8669862784179463,1.3507206672244918,80.44777655490407,5.645071844258798,1.7762066092189632,1.1396532055292534,1.1892927677056622,1.5182941287854657,0.7499453888562653,0.8858890238674897
2018-11-13,3.8532047176992363,1.3455306073239746,79.4434495332057,5.780286890271741,1.7659869767516807,1.128266651382234,1.1900717561377703,1.5130255271106017,0.7668105577375114,0.8847155602866635
2018-11-14,3.842949207338933,1.3259848924735984,78.63450648253013,5.695730045524729,1.7138339690031095,1.0963960384861953,1.1681487959770127,1.4831948528388352,0.7787406839125672,0.890295843933614
2018-11-15,3.4789392275644997,1.1698554370495033,72.00175916010862,5.29610859129777,1.5158018550912116,1.1234537779798857,1.1938554142365811,1.502145122595433,0.7887918718095783,0.9042001210387997
2018-11-16,3.4175946360794853,1.1598472997415854,69.64757010865831,5.399071997211341,1.478554393199115,1.1358968165322987,1.2050951044712843,1.4780004568213636,0.8020802666193655,0.9018531938771471
2018-11-19,3.441808058049581,1.1734568937354801,71.58634894066802,5.591402900938629,1.502316973725035,1.090878842146918,1.1642538538164722,1.4027559202254158,0.8001786905307418,0.8673668720953116
2018-11-20,2.9842337224771898,0.9929603773828458,59.76077255581404,5.248703770452146,1.2813116880458413,1.0387589448141694,1.1318701918531195,1.3871449050514786,0.7866412798045872,0.8699248538578321
2018-11-21,2.7165935177260736,0.8680771604258769,52.03511131644184,4.756857888132786,1.098182215328523,1.037585073252621,1.1474499604952824,1.406874334210697,0.7655881159662532,0.8808828087349001
2018-11-23,2.5363726352735787,0.7977905077603379,47.815558681995306,4.50547634273376,1.0016827066566643,1.0112316566958597,1.1470048242483635,1.3932668717863559,0.73760778209079,0.8696293774166168
2018-11-26,2.630123224155396,0.8203889053135067,48.279449641732256,4.518617348863316,0.9868892420170093,1.0249072603878986,1.184841405236473,1.466795402555103,0.783268246028338,0.8914439809623362
2018-11-27,2.4817411487119183,0.7638864660116003,45.75950123805111,4.293448502177319,0.9339893398845485,1.0226769044209567,1.1922974373723652,1.4668788839196698,0.7785595814279365,0.8883541416056282
2018-11-28,2.4954137767941673,0.7708946058363139,45.791891971255794,4.320085269194473,0.9492712337156505,1.0620016017328278,1.2365884939407992,1.5562317711273579,0.7875015166065836,0.9217092107268111
2018-11-29,2.7781759062944,0.8547411304971558,49.33871828073556,4.674082662631712,1.0875927953082947,1.0538431943800666,1.2262390761999338,1.552354525528602,0.7723341835187517,0.9240645800724981
2018-11-30,2.786139488737359,0.8216461576599505,49.520041352057795,4.535160488304872,1.0823854726406743,1.048149917306557,1.2340289605210153,1.567752199437536,0.7934099851676646,0.936786951412823
2018-12-03,2.742926475666641,0.8066432018452403,49.14747622934045,4.449074744457812,1.0840240029920305,1.0847747100268665,1.2473830479285832,1.6439892367011077,0.8115428714413264,0.9424516569001207
2018-12-04,2.579495580950368,0.756082475721353,47.68329902206065,4.247733646019351,1.015258443236429,1.0370568310499246,1.2076546378910682,1.5475589849196147,0.8142820465213676,0.8969567271370089
2018-12-06,2.4539114250472776,0.7055571333541917,49.18390933293299,4.104141209620089,0.9307466509136387,1.025494196168673,1.2151106700269603,1.5761188873085354,0.8218883508758624,0.9101349764152085
2018-12-07,2.2675452914178074,0.6270258413410323,40.05900771063582,3.710982525221656,0.8240519893794672,0.9889280970264407,1.1664795350510666,1.5111332828470945,0.8103543863859364,0.8835420967058372
2018-12-10,2.350866081849579,0.6467460776772951,40.93347180783043,3.773051781799706,0.8497250351056826,0.9954430841930341,1.197305220150203,1.522171374384222,0.8266196532868427,0.8891139381687531
2018-12-11,2.273572235842818,0.6213242856415596,39.13285978075116,3.6450230336730076,0.8071603605475707,0.9897498071195244,1.2084336263231763,1.5242213056696887,0.8302643407900382,0.8962644680461619
2018-12-12,2.2371561961264175,0.6074717363898434,41.40666235756097,3.6340120491321484,0.7955817978107647,0.9925084052891633,1.213886545347933,1.5430509912330235,0.8299021358207765,0.9064626263601049
2018-12-13,2.2764137856923883,0.6180340951674022,42.39494391852467,3.703811475375505,0.8209863935300254,1.003366717233486,1.2180040556319331,1.5382647263312104,0.8529700648006284,0.9063022248634451
2018-12-14,2.181424334720433,0.5943910423249613,39.192971264933185,3.6359468124179766,0.7881920999075143,0.9712613300251374,1.1799449065203642,1.4766091007452558,0.8278873706792584,0.8878729371156491
2018-12-17,2.1780869280322794,0.5988738785117836,40.168561424945,3.6627743081263007,0.8220233014400462,0.9622225190012148,1.145001711137228,1.4107515798094534,0.7887465961884205,0.8658726055211661
2018-12-18,2.3738682820700205,0.6669903366715212,43.68122010987215,4.165583702670482,0.917865480274776,0.974724251131705,1.157020389804039,1.4391074166405446,0.7629621299391061,0.8808659243668308
2018-12-19,2.475125867729426,0.7093677422069715,47.64232153992495,4.453638611695526,0.9836136500171797,0.9443209776876017,1.1539044360756063,1.386792428178865,0.7537711788440916,0.8741543880592274
2018-12-20,2.496774739628067,0.7054081046928299,46.798777019040045,4.460116009281203,0.9933401765655444,0.9204913849881695,1.1296445106185244,1.355023131107721,0.7139512700358879,0.8641250734259788
2018-12-21,2.7522555963576,0.8113178518957134,48.99389545536891,4.783246009359145,1.1067212999132483,0.8846883023609435,1.093143338371172,1.2776822846904365,0.7238892688800046,0.8368314924417255
2018-12-24,2.7390869452836646,0.9111807899395113,50.18581679244353,4.8972110993219795,1.1645660170199907,0.86179780691075,1.047516873061981,1.2466179413645206,0.6686982866887593,0.831276535346879
2018-12-26,2.5601047989660315,0.8369478591677201,44.17915787350635,4.535106175446373,1.0477171880736948,0.9224869666428017,1.1190725247541997,1.364363768231996,0.7381963651658401,0.8846142540782467
2018-12-27,2.575383421215361,0.8492381175622757,46.095621299409515,4.517483874781321,1.0405360653833924,0.9165002216789051,1.1259721365814432,1.3557744633888196,0.7156491058293019,0.888877557015781
2018-12-28,2.443325875434738,0.7481908669933613,42.550149951953344,4.046868434666309,0.9574262042888788,0.9169697703035243,1.1171806957047943,1.3709680717399242,0.7558085817961883,0.8836265185461845
2018-12-31,2.4637188316714402,0.7421377245558736,43.740818684937636,4.054033506390677,1.0069428334673505,0.9258325005932148,1.1303122149889029,1.3931833904217898,0.7533863360642509,0.8821744628922124
2019-01-02,2.531596583101382,0.7798833393230561,43.05947148003851,4.1807706463579875,1.0410496114932526,0.9268889849986081,1.125304432211065,1.4276519182805847,0.7020437816714107,0.8903802657739613
2019-01-03,2.583578057616056,0.8629591443853557,43.56058194472051,4.30478809874937,1.1107076203272166,0.8345639866828273,1.083906761247604,1.3916157959093745,0.6799492785464495,0.8657206462085411
2019-01-04,2.5197611951590857,0.8283536408228559,41.71183168480631,4.109410528475948,1.043447882254493,0.8701909885758209,1.1343184412111735,1.4612856324937142,0.7191806042796028,0.9101265342311738
2019-01-07,2.6702640935351436,0.834000484983748,44.20100058440099,4.247396393347429,1.1436681986205366,0.8682541004992661,1.1357651340136599,1.5114857597197087,0.7582761031492831,0.9083114646637089
2019-01-08,2.654395363472664,0.8081198798357844,43.78823510291132,4.238715302617949,1.1186138900018179,0.8848056895170984,1.14400015458166,1.5365950990398802,0.7591589777618585,0.9162893285765201
2019-01-09,2.643698750279807,0.7986809571475914,46.3597508678938,4.247877402238668,1.1290949854571004,0.8998312455049177,1.1603589116559307,1.5392293998773126,0.7663578015259338,0.9131488361156042
2019-01-10,2.6494435371712113,0.8018671784370085,45.93397586773825,4.302778074658574,1.212828679653437,0.9027072308307114,1.1529028795200387,1.5362611735816145,0.7809365515387158,0.9107681402178127
2019-01-11,2.4110083545992063,0.6826475572962472,41.18560950212284,3.8545275453588657,1.037708329256865,0.8938445005410208,1.14400015458166,1.5217354161470416,0.7861206101612732,0.8986451639439533
2019-01-14,2.3422620541539003,0.6330410823498314,38.40749681500058,3.7001719950731276,0.9534416841228055,0.8804036711612918,1.13565384995193,1.5000766398956193,0.7570083857568674,0.8877040934349548
2019-01-15,2.4442491259023464,0.7027581329140187,42.12986752319282,3.903093329167236,1.046237077035461,0.8984225996310595,1.1685939322239312,1.5532728205388342,0.7797141097674576,0.9172517375564785
2019-01-16,2.39048235857263,0.6608872856211778,40.85711418933957,3.8091100425892654,1.0169643672818791,0.9093982987315371,1.172711442507931,1.5618250225533146,0.7833814350812318,0.9197843927668948
2019-01-17,2.4104796967540176,0.6742974146811975,42.49794468548421,3.8561423103332935,1.0631616170199516,0.9147981079146598,1.1809464630759312,1.570581290125624,0.7862337992141675,0.9278973316242617
2019-01-18,2.4261138116368097,0.6725418506086137,44.13362877516497,3.8440642748071236,1.0776812096020356,0.9204326914100919,1.1986406288909588,1.573345450863493,0.6842504625564315,0.9348030381646636
2019-01-22,2.420517803043484,0.6623571344939224,44.74156045827245,3.8569552765192405,1.0679772804631624,0.8997725519268404,1.176049964359823,1.5139530978280082,0.6766894338230944,0.9105992965371185
2019-01-23,2.4481180658370905,0.6737388258018263,44.471520443414995,3.8531918852129894,1.0861357658550401,0.9034115537676402,1.1875122227179853,1.5212345279596426,0.651040794437253,0.9154788789091872
2019-01-24,2.437446888426817,0.665726225609484,44.436792106398464,3.8194403742054,1.0702035596214499,0.896250937242195,1.181836735569769,1.5350646073561611,0.6599148161841637,0.9151327493637637
2019-01-25,2.4442621715082256,0.6647507390837897,44.349926497857595,3.829405932535665,1.072326479830098,0.9259498877493693,1.1926312895575533,1.5495718133763856,0.6724335254342698,0.9299150136085603
2019-01-28,2.4370651655488107,0.6484763512064711,44.89826734506599,3.7649721804517937,1.0348203832676688,0.9173806253500661,1.1693729206560388,1.5192588023315685,0.6709394299360654,0.9116376851733892
2019-01-29,2.3541364457881873,0.6072030575909264,39.36059275032374,3.5860638277511274,0.9724166958849347,0.9078722657015242,1.1455581314458758,1.4784364150585452,0.6733843134785815,0.9033643448193626
2019-01-30,2.341214074188804,0.6028542013625651,40.0230843735587,3.509517890150522,0.960290794937476,0.9699113777293566,1.183839848680904,1.549441953475949,0.698987677243265,0.9269433648283386
2019-01-31,2.371741276302954,0.6240366540725938,39.21783976961006,3.918333929933602,0.9968493811219957,0.9768959135205696,1.1621394566436063,1.5942436191266425,0.6950260603919657,0.9504970582852105
2019-02-01,2.3539498617190304,0.6128721012121163,39.8189426807931,3.7772614431494302,0.965028271008709,0.977365462145189,1.1437775864582003,1.5084433277666183,0.7067750840823908,0.944359590491968
2019-02-04,2.3319699787129666,0.6039804053569067,38.90794656465115,3.6969570305952546,0.9415867830851878,1.0051275245758085,1.1767176687302014,1.5150105284458502,0.7083144552017528,0.9636077700911322
2019-02-05,2.338706354285537,0.6063368779212541,40.806122968972005,3.666094123826462,0.9386359525239977,1.0223247429524924,1.193187709866202,1.5386635817396948,0.7274660429514631,0.9724298524074155
2019-02-06,2.3426837499523634,0.6046398345712749,44.54705391247215,3.6653482618029316,0.9388220696251112,1.022676904420957,1.1799449065203638,1.5214571449318197,0.7181166271823965,0.947964403074794
2019-02-07,2.2994354043538068,0.5894647571525089,46.255309563293494,3.5411108665447864,0.9082368758291792,1.0033080236554084,1.171487317828904,1.4974423390581868,0.6961353131103295,0.9336295745838377
2019-02-08,2.2914536937124965,0.5874462577355013,44.80152763770323,3.556051730545827,0.9004695792752562,1.0001972640173051,1.1759386802980936,1.4731863647980288,0.6922642475013456,0.9306494836195811
2019-02-11,2.2966292688268957,0.6139946582053704,45.67508416247693,3.5221937747615986,0.9338770817826981,0.9944452933657181,1.1712647497054447,1.4757650113924163,0.7082012661488586,0.9304299868346781
2019-02-12,2.268982999548142,0.5947258524636191,47.67813315580864,3.4521658561646866,0.9106958409332393,1.0030145557650212,1.189515335829121,1.5193701108176567,0.7058695716592367,0.951923787387078
