date,BTC,ETH,LTC,XRP,ADA,AAPL,MSFT,AMZN,TSLA,GOOGL
00:00.0,7127.51195,180.0585965,42.23948461,0.189848545,0.035764469,276.93,175.06,2393.61,746.36,1261.15
00:00.0,6856.456278,170.7040587,40.35910604,0.183302691,0.034035708,268.37,167.82,2328.12,686.72,1212.16
00:00.0,6842.038598,170.4515429,40.50635326,0.183133461,0.034321463,276.1,173.52,2363.49,732.11,1258.41
00:00.0,7109.995291,182.2767577,41.81565702,0.187689519,0.036251792,275.03,171.42,2399.45,705.63,1271.17
00:00.0,7382.793144,184.5937025,42.65252468,0.190118445,0.039865159,282.97,174.55,2410.22,725.15,1276.6
00:00.0,7495.393587,187.3433686,44.46317669,0.192381688,0.041376312,,,,,
00:00.0,7538.557687,194.1142368,44.40862169,0.19442201,0.042297048,,,,,
00:00.0,7683.867415,197.2299044,44.62756492,0.19693094,0.045321212,283.17,174.05,2376,798.75,1270.86
00:00.0,7774.281554,196.4626254,44.49126113,0.197893049,0.046261318,278.58,169.81,2314.08,769.12,1232.59
00:00.0,7758.230255,197.1547316,45.68977291,0.213364626,0.046834189,287.73,177.43,2372.71,800.51,1342.18
00:00.0,8744.430287,215.5481727,48.78332041,0.226028617,0.051480046,293.8,179.21,2474,781.88,1346.7
00:00.0,8610.635804,205.5560054,46.19229238,0.213100498,0.048008345,289.07,174.57,2286.04,701.32,1317.32
00:00.0,8824.818414,211.9682953,46.97169154,0.217639424,0.050066837,,,,,
00:00.0,8966.307015,213.9430112,49.20677205,0.222927811,0.050944071,,,,,
00:00.0,8888.671913,210.0247095,48.07700283,0.219399637,0.049620875,293.16,178.84,2315.99,761.19,1322.9
00:00.0,8884.407814,206.8325342,47.02454309,0.218335532,0.049330563,297.56,180.76,2317.8,768.21,1349.02
00:00.0,9003.240558,205.2251797,46.53808962,0.216658675,0.049433544,300.63,182.54,2351.26,782.58,1345.43
00:00.0,9144.68704,200.2547945,45.51292934,0.213168596,0.04984871,303.74,183.6,2367.61,780.04,1369.28
00:00.0,9959.166416,212.2924762,47.46870425,0.219356856,0.051670277,310.13,184.68,2379.61,819.42,1384.34
00:00.0,9821.811315,211.6890484,47.66969169,0.218171259,0.051289724,,,,,
00:00.0,9566.777187,210.4318181,47.04358578,0.216236743,0.05111067,,,,,
00:00.0,8752.617088,188.1372262,42.19348873,0.200870332,0.047632324,315.01,186.74,2409,811.29,1403.59
00:00.0,8604.751591,185.6747181,41.57107189,0.19388791,0.047783579,311.41,182.51,2356.95,809.41,1375.18
00:00.0,8788.466749,189.3057818,42.11473594,0.197123255,0.04986014,307.65,179.75,2367.92,790.96,1348.33
00:00.0,9283.086013,199.3693725,43.19773793,0.201803117,0.051907339,309.54,180.53,2388.85,803.33,1356.86
00:00.0,9796.494527,203.211247,43.91170781,0.203391216,0.052328977,307.71,183.16,2409.78,799.17,1373.06
00:00.0,9309.295359,194.2730978,42.65010638,0.198476793,0.049655916,,,,,
00:00.0,9375.297108,200.5833909,43.07987408,0.200685036,0.050789555,,,,,
00:00.0,9666.327193,206.768894,43.61155324,0.200663912,0.051874033,314.96,184.91,2426.26,813.63,1385.18
00:00.0,9708.439859,214.3576416,45.23005014,0.204639348,0.053301652,313.14,183.63,2449.33,808.01,1374.4
00:00.0,9760.198937,213.6867202,45.46362121,0.20474145,0.055955048,319.23,185.66,2497.94,815.56,1409.16
00:00.0,9526.507593,209.9207883,44.22663031,0.201871006,0.056296412,316.85,183.43,2446.74,827.6,1406.75
00:00.0,9059.962507,198.9175158,42.72871574,0.195012166,0.05255605,318.89,183.51,2436.88,816.88,1413.24
00:00.0,9131.767275,206.2277296,44.00887576,0.199608869,0.054580987,,,,,
00:00.0,9170.361064,206.411207,43.84723367,0.197549279,0.055028978,,,,,
00:00.0,8731.848526,200.6907286,42.18639624,0.194190363,0.051658134,,,,,
00:00.0,8883.69177,203.8101183,42.91117988,0.196854872,0.053459122,316.73,181.57,2421.86,818.87,1421.37
00:00.0,8839.130663,200.9636154,42.28751255,0.194134598,0.053489648,318.11,181.81,2410.39,820.23,1420.28
00:00.0,9174.118564,207.8458939,43.76945738,0.197201758,0.055131898,318.25,181.4,2401.1,805.81,1418.24
00:00.0,9546.045635,219.5915641,44.65872344,0.200796898,0.063181704,317.94,183.25,2442.37,835,1433.52
00:00.0,9427.120373,220.4911673,44.47093856,0.197905029,0.064406271,,,,,
00:00.0,9662.705873,242.7097703,47.66219026,0.205774829,0.075151739,,,,,
00:00.0,9466.961781,232.331003,45.75715188,0.20326871,0.07445057,321.85,182.83,2471.04,898.1,1434.87
00:00.0,10167.93069,248.0445666,48.33408898,0.21087235,0.080764819,323.34,184.91,2472.41,881.56,1442.31
00:00.0,9515.243859,237.2653201,46.07939331,0.203285879,0.078459642,325.12,185.36,2478.4,882.96,1439.25
00:00.0,9645.227869,244.1253366,47.0615153,0.203624703,0.084601757,322.32,182.92,2460.6,864.38,1414.3
00:00.0,9776.202992,243.7078213,47.4575695,0.204849845,0.087593182,331.5,187.2,2483,885.66,1440.02
00:00.0,9636.965527,240.246969,46.8788038,0.203138548,0.08521898,,,,,
00:00.0,9662.858709,242.0216404,46.75259126,0.203209597,0.086176354,,,,,
00:00.0,9738.603357,244.2267444,46.58526346,0.202931895,0.086404042,333.46,188.36,2524.06,949.92,1448.04
00:00.0,9773.029513,246.2127833,46.40158123,0.204053656,0.086458669,343.99,189.8,2600.86,940.67,1452.08
00:00.0,9767.005317,243.8495267,45.89678475,0.201269147,0.083127072,352.84,196.84,2647.45,1025.05,1464.7
00:00.0,9874.898682,247.5419715,46.65549561,0.202800053,0.083570722,335.9,186.27,2557.96,972.84,1401.9
00:00.0,9325.996856,232.0007854,43.46467887,0.190110492,0.075477952,338.8,187.74,2545.02,935.28,1412.92
00:00.0,9469.533298,237.5934109,44.70898791,0.193411718,0.079414306,,,,,
00:00.0,9469.473456,238.2936291,45.11747075,0.192781294,0.078961918,,,,,
00:00.0,9345.960908,232.1125205,44.0701207,0.190385651,0.076496849,342.99,188.94,2572.68,990.9,1420.74
00:00.0,9431.719262,231.0170116,43.79423446,0.192107679,0.078264638,352.08,193.57,2615.27,982.13,1446.47
00:00.0,9524.926617,235.2884795,43.8506401,0.191128031,0.078943697,351.59,194.24,2640.98,991.79,1452.54
00:00.0,9463.361414,233.8636185,44.04460412,0.193172155,0.083356556,351.73,196.32,2653.98,1003.96,1434.12
00:00.0,9399.767217,231.6848573,43.5009094,0.19041682,0.082059137,349.72,195.15,2675.01,1000.9,1424.64
00:00.0,9312.780104,228.9592128,42.81061192,0.187221785,0.079767384,,,,,
00:00.0,9360.247968,228.8691488,43.59090408,0.188675383,0.079353607,,,,,
00:00.0,9298.360829,227.7919059,42.96327888,0.185409959,0.078341017,358.87,200.57,2713.82,994.32,1450.66
00:00.0,9678.683209,243.36471,44.37607371,0.19003525,0.083609345,366.53,201.91,2764.41,1001.78,1463.98
00:00.0,9624.684292,243.0794822,44.13845547,0.188292371,0.082764963,360.06,197.84,2734.4,960.85,1432.7
00:00.0,9288.061774,234.5649846,42.58530714,0.18392973,0.082502486,364.84,200.34,2754.58,985.98,1441.1
00:00.0,9258.667161,232.6487035,42.383344,0.183523655,0.081623442,353.63,196.33,2692.87,959.74,1362.54
00:00.0,9166.48636,229.636526,43.14089861,0.182779713,0.080632903,,,,,
00:00.0,9013.905565,221.0260853,41.11230922,0.175894291,0.077454772,,,,,
00:00.0,9139.903276,225.1229462,41.39954979,0.176998546,0.080320491,361.78,198.44,2680.38,1009.35,1397.17
00:00.0,9185.166541,228.2057638,41.88893945,0.177597207,0.083778237,364.8,203.51,2758.82,1079.81,1418.05
00:00.0,9149.721997,225.592815,41.21009342,0.175700514,0.083107697,364.11,204.7,2878.7,1119.63,1442
00:00.0,9230.672999,230.6619436,41.74715511,0.176739828,0.096098826,364.11,206.26,2890.3,1208.66,1469.93
00:00.0,9094.318072,226.5744243,41.02343698,0.175210258,0.093248664,,,,,
00:00.0,9071.385043,225.1764055,41.18483659,0.176029672,0.096275434,,,,,
00:00.0,9132.90837,229.0947165,42.09302126,0.177761459,0.0996938,,,,,
00:00.0,9087.407313,227.899375,41.68934633,0.177184964,0.098325631,373.85,210.7,3057.04,1371.58,1499.65
00:00.0,9342.376493,241.5268519,44.0666504,0.188389132,0.105303508,372.69,208.25,3000.12,1389.86,1489.92
00:00.0,9253.63098,238.9644805,43.32514684,0.184824839,0.117608449,381.37,212.83,3081.11,1365.88,1503.6
00:00.0,9432.172516,246.8590079,45.2718923,0.204336099,0.129880411,382.73,214.32,3182.63,1394.28,1518.66
00:00.0,9235.716302,241.9751286,44.37474281,0.202368561,0.12394193,383.68,213.67,3200,1544.65,1539.01
00:00.0,9282.913639,240.9549538,44.28281411,0.198789031,0.118440839,,,,,
00:00.0,9234.314675,239.1020255,44.62209815,0.201416195,0.125425338,,,,,
00:00.0,9297.479636,241.7715226,44.70795068,0.200846904,0.126878373,381.91,207.07,3104,1497.06,1512.23
00:00.0,9240.76252,239.6387868,43.93322457,0.198606468,0.12428834,388.23,208.35,3084,1516.8,1520.86
00:00.0,9247.060696,240.2514707,43.85578571,0.198871492,0.132081281,390.9,208.04,3008.87,1546.01,1516.88
00:00.0,9203.371435,238.6635972,43.31516078,0.197230021,0.130447216,386.09,203.92,2999.9,1500.64,1514.92
00:00.0,9136.483376,233.8370746,42.06001865,0.194046403,0.125974591,385.31,202.88,2961.97,1500.84,1516.85
00:00.0,9156.276583,232.7814774,41.90869696,0.194267766,0.122619758,,,,,
00:00.0,9168.402737,235.6811448,42.43676623,0.199470763,0.122635028,,,,,
00:00.0,9202.61584,238.8952317,42.67807086,0.199522932,0.123989897,393.43,211.6,3196.84,1643,1563.84
00:00.0,9163.159655,236.0600984,41.97381684,0.194670028,0.117853948,388,208.75,3138.29,1568.36,1555.92
00:00.0,9384.379752,245.233735,43.74215195,0.199050217,0.122952355,389.09,211.75,3099.91,1592.33,1564.85
00:00.0,9514.304988,263.762464,44.96105523,0.203437641,0.123782776,371.38,202.54,2986.55,1513.07,1516.75
00:00.0,9589.817719,274.7236203,44.90566836,0.208186953,0.1240553,370.46,201.3,3008.91,1417,1508.21
00:00.0,9535.938796,279.4270562,44.1622083,0.204296623,0.121963506,,,,,
00:00.0,9691.825139,305.0381394,48.99348064,0.214261616,0.143368383,,,,,
00:00.0,9925.751397,310.517991,48.13585082,0.21528331,0.148355946,379.24,203.85,3055.21,1539.6,1529.43
00:00.0,10962.25848,320.4761913,52.93577318,0.223876321,0.137933514,373.01,202.02,3000.33,1476.49,1503.65
00:00.0,10904.91653,316.4067661,55.76675406,0.229956439,0.148255038,380.16,204.06,3033.53,1499.11,1523.51
00:00.0,11093.61224,317.5390729,55.21830256,0.242696552,0.13964888,384.76,203.9,3051.88,1487.49,1538.37
00:00.0,11116.30716,334.741922,57.08211868,0.244358843,0.14089954,425.04,205.01,3164.68,1430.76,1487.95
00:00.0,11325.55153,346.0035061,58.1547529,0.259232656,0.139145323,,,,,
00:00.0,11812.09431,387.9424212,61.69218713,0.291301848,0.144810259,,,,,
00:00.0,11066.30624,370.7323024,56.68803164,0.28630975,0.13373233,435.75,216.54,3111.89,1485,1482.76
00:00.0,11230.90776,386.2474477,58.50725338,0.3100927,0.137015139,438.66,213.29,3138.83,1487,1473.3
00:00.0,11181.91751,389.3830083,57.53299796,0.300684425,0.142763598,440.25,212.94,3205.03,1485.02,1479.09
00:00.0,11719.26352,400.1843625,58.84676276,0.302382265,0.142549111,455.61,216.35,3225,1489.58,1504.95
00:00.0,11768.12774,394.5417455,59.17440198,0.303367008,0.143830276,444.45,212.48,3167.46,1452.71,1498.37
00:00.0,11571.48798,379.1351558,57.06346535,0.293897668,0.138645028,,,,,
00:00.0,11739.13101,391.4784386,57.92464082,0.293886304,0.145721136,,,,,
00:00.0,11682.85147,389.6229311,56.9460259,0.287760963,0.144901665,450.91,208.25,3148.16,1418.57,1496.82
00:00.0,11862.93801,395.2099137,58.21397217,0.294188896,0.143306,437.5,203.38,3080.67,1374.39,1480.54
00:00.0,11398.67106,379.174764,54.27410579,0.283982867,0.137091532,452.04,209.19,3162.24,1554.76,1507.24
00:00.0,11579.86795,387.5005308,54.54470331,0.282390206,0.136541372,460.04,208.7,3161.02,1621,1516.65
00:00.0,11817.16404,427.4902654,57.1003218,0.294333644,0.139344301,459.63,208.9,3148.02,1650.71,1504.63
00:00.0,11777.39132,438.7625875,56.85779249,0.29954662,0.138259487,,,,,
00:00.0,11864.90581,432.6546652,59.94634719,0.299311136,0.138237216,,,,,
00:00.0,11901.77649,433.4318609,63.75157772,0.303292348,0.13876881,458.43,210.28,3182.41,1835.64,1516.24
00:00.0,12272.46581,430.0325051,67.14423288,0.314629753,0.140660933,462.25,211.49,3312.49,1887.09,1555.78
00:00.0,11949.61097,422.1066529,65.43571062,0.302976298,0.137026466,462.83,209.7,3260.48,1878.53,1544.61
00:00.0,11733.27897,406.5744692,61.98455891,0.290126697,0.129432299,473.1,214.58,3297.37,2001.83,1576.25
00:00.0,11861.83658,416.4697758,62.87917514,0.292252578,0.134202558,497.48,213.02,3284.72,2049.98,1575.57
00:00.0,11515.1243,386.8238914,59.11248314,0.279180631,0.122617198,,,,,
00:00.0,11676.38531,395.8850183,60.32046984,0.285438936,0.125315557,,,,,
00:00.0,11647.92812,390.789135,60.53938151,0.285106795,0.121608882,503.43,213.69,3307.46,2014.2,1585.15
00:00.0,11758.82812,408.2691456,62.24970756,0.288988946,0.123692547,499.3,216.47,3346.49,2023.34,1605.85
00:00.0,11350.75347,383.6621431,58.50608046,0.277714277,0.112631098,506.09,221.15,3441.85,2153.17,1644.13
00:00.0,11465.00256,385.7524999,58.21122707,0.276510908,0.114460614,500.04,226.58,3400,2238.75,1628.52
00:00.0,11300.39836,381.8376513,55.95802895,0.264312957,0.106835963,499.23,228.91,3401.8,2213.4,1639.43
00:00.0,11519.11839,395.1382132,57.19184434,0.271351629,0.109212665,,,,,
00:00.0,11481.48182,399.3745438,57.07559991,0.274304441,0.116604224,,,,,
00:00.0,11701.00401,428.2956792,62.7385159,0.282310665,0.117207766,129.04,225.53,3450.96,498.32,1629.53
00:00.0,11672.3241,435.6930233,60.9555251,0.282433203,0.122139671,134.18,227.27,3499.12,475.05,1655.08
00:00.0,11895.22535,475.6846643,62.65701331,0.294618825,0.124456254,131.4,231.65,3531.45,447.37,1717.39
00:00.0,11418.25476,439.3537602,58.20905641,0.275095112,0.115493447,120.88,217.3,3368,407,1629.51
00:00.0,10197.45982,383.6915312,47.38803207,0.24528634,0.095058796,120.96,214.25,3294.62,418.32,1581.21
00:00.0,10484.47039,387.9040291,50.58790096,0.255498896,0.103134679,,,,,
00:00.0,10177.78972,334.468593,47.82148352,0.237124699,0.090438161,,,,,
00:00.0,10260.01773,352.9930021,47.90186269,0.239486998,0.092969282,,,,,
00:00.0,10359.44522,351.8778603,48.73766302,0.24192539,0.093173875,112.82,202.66,3149.84,330.21,1523.6
00:00.0,10125.01496,337.8450519,47.49241491,0.236445282,0.091256036,117.32,211.29,3268.61,366.28,1547.23
00:00.0,10230.1547,351.2322671,47.80354032,0.239116607,0.093253092,113.49,205.37,3175.11,371.34,1526.05
00:00.0,10342.15939,367.6389288,48.62099149,0.243001085,0.09706045,112,204.03,3116.22,372.72,1515.76
00:00.0,10378.22304,373.914906,49.02910786,0.242455955,0.096917051,,,,,
00:00.0,10439.38467,387.7235163,50.82886505,0.246245704,0.097661003,,,,,
00:00.0,10328.86607,365.6955063,48.07473058,0.242322885,0.095019206,115.355,205.41,3102.97,419.62,1508.83
00:00.0,10661.09624,376.3945611,49.01549984,0.246197241,0.096864447,115.54,208.78,3156.13,449.76,1535.12
00:00.0,10787.58021,364.6900451,48.30393487,0.243033857,0.093398151,112.13,205.05,3078.1,441.76,1512.09
00:00.0,10952.24997,365.1305508,47.85439247,0.247216812,0.091294712,110.34,202.91,3008.73,423.43,1487.04
00:00.0,10937.9964,388.7974562,48.81197798,0.251880794,0.094035979,106.84,200.39,2954.91,442.15,1451.09
00:00.0,10927.15031,383.172866,48.35592795,0.250086162,0.090861064,,,,,
00:00.0,11083.99836,385.4721235,48.53647062,0.251887673,0.091567762,,,,,
00:00.0,10923.32667,370.9678952,47.04995379,0.246396338,0.089246044,110.08,202.54,2960.47,449.39,1430.14
00:00.0,10439.52249,341.2771309,43.24347704,0.231656575,0.08036695,111.81,207.42,3128.99,424.23,1459.82
00:00.0,10527.58785,343.9175471,44.48731426,0.233162882,0.081443098,107.12,200.59,2999.86,380.36,1409.39
00:00.0,10223.78411,321.0774352,42.97144968,0.220603416,0.076627718,108.22,203.19,3019.79,387.79,1422.86
00:00.0,10726.53008,348.82102,44.91040389,0.232699433,0.082606692,112.28,207.82,3095.13,407.34,1439.06
00:00.0,10681.99385,351.331567,45.91086007,0.241207249,0.096791129,,,,,
00:00.0,10743.19288,354.2615819,46.09665925,0.24148169,0.095735097,,,,,
00:00.0,10765.30052,357.0664364,45.98426293,0.242234826,0.101351928,114.96,209.44,3174.05,421.2,1458.66
00:00.0,10672.02854,354.4295835,45.19226829,0.24170088,0.100103505,114.09,207.26,3144.88,419.07,1466.02
00:00.0,10837.51659,359.4260895,45.64041561,0.242843791,0.101270708,115.81,210.33,3148.73,429.01,1465.6
00:00.0,10770.88135,359.5989848,46.24117088,0.241344831,0.101040546,116.79,212.46,3221.26,448.16,1487.9
00:00.0,10627.97606,353.1978481,46.2411438,0.238347287,0.098066715,113.02,206.19,3125,415.09,1455.6
00:00.0,10572.67484,345.9125682,44.89121593,0.234059317,0.092841002,,,,,
00:00.0,10546.65626,345.9924632,45.55348758,0.232808588,0.093308169,,,,,
00:00.0,10670.70081,352.4588065,46.70242096,0.247984739,0.097191809,116.5,210.38,3199.2,425.68,1482.83
00:00.0,10784.9494,353.6044273,46.33252891,0.250219733,0.09741457,113.16,205.91,3099.96,413.98,1451.02
00:00.0,10605.95779,340.6160218,45.96025679,0.245379894,0.092842318,115.08,209.83,3195.69,425.3,1459.14
00:00.0,10668.01101,341.4437965,46.53921589,0.248287406,0.093561087,114.97,210.58,3190.55,425.92,1483.43
00:00.0,10888.66655,350.0556766,47.09841536,0.25102429,0.096232421,116.97,215.81,3286.65,434,1510.45
00:00.0,11063.25239,365.3394448,47.80088972,0.253206847,0.101903327,,,,,
00:00.0,11286.54194,370.471811,48.81823297,0.254194988,0.10496844,,,,,
00:00.0,11377.81488,374.4970151,50.64787025,0.255164855,0.106304286,124.4,221.4,3442.93,442.3,1564.59
00:00.0,11543.18376,387.2555584,50.63431356,0.256008896,0.109793722,121.1,222.86,3443.63,446.65,1567.07
00:00.0,11426.10554,381.1687739,49.865154,0.256015649,0.109033567,121.19,220.86,3363.71,461.3,1563.44
00:00.0,11435.57244,379.2102538,49.83149311,0.24960292,0.107515347,120.71,219.66,3338.65,448.88,1555.47
00:00.0,11495.585,377.1586811,49.4674933,0.245660604,0.106442167,119.02,219.66,3272.71,439.67,1567.7
00:00.0,11319.09779,365.9906424,47.58387905,0.240084842,0.104075666,,,,,
00:00.0,11365.81413,368.6504704,46.95837944,0.240894565,0.106058773,,,,,
00:00.0,11495.89998,378.0493653,47.55697694,0.242314979,0.107471696,115.98,214.22,3207.21,430.83,1529.95
00:00.0,11752.14686,379.6394773,48.03437699,0.246074104,0.10882094,117.51,214.65,3217.01,421.94,1551.08
00:00.0,11908.70892,368.2270142,46.88908472,0.243488682,0.102271798,116.87,214.8,3184.94,422.64,1585.99
00:00.0,12806.43573,391.1667422,52.9633322,0.250741431,0.105787461,115.75,214.89,3176.4,425.79,1606.66
00:00.0,12951.04406,413.2018903,54.30424327,0.256506882,0.110356087,115.04,216.23,3204.4,420.63,1632.98
00:00.0,12928.0723,408.8894886,55.33214316,0.254595759,0.107934309,,,,,
00:00.0,13106.04602,411.9592178,59.07749768,0.256076921,0.107971121,,,,,
00:00.0,13021.41084,406.1570941,58.79593827,0.252874152,0.106271527,115.05,210.08,3207.04,420.28,1584.29
00:00.0,13060.79221,393.3829084,56.85987714,0.248573218,0.103267445,116.6,213.25,3286.33,424.68,1598.88
00:00.0,13655.18542,403.5298378,57.93251754,0.252612672,0.10268695,111.2,202.68,3162.78,406.02,1510.8
00:00.0,13282.99935,388.8773399,55.90039995,0.246150213,0.098944403,115.32,204.72,3211.01,410.83,1556.88
00:00.0,13441.8785,386.446013,54.79739028,0.242286893,0.095266561,108.86,202.47,3036.15,388.04,1616.11
00:00.0,13537.17427,382.900771,53.86773281,0.238613862,0.093190459,,,,,
00:00.0,13778.63764,385.8445888,55.70827976,0.23964968,0.092869593,,,,,
00:00.0,13720.36147,394.936342,55.41204206,0.23959737,0.09774699,108.77,202.33,3004.48,400.51,1624.32
00:00.0,13558.3618,383.8498034,53.82575835,0.235407129,0.092453154,110.44,206.43,3048.41,423.9,1645.66
00:00.0,13989.97636,387.6163737,53.82308772,0.239450682,0.093631081,114.95,216.39,3241.16,420.98,1745.85
00:00.0,14101.71605,401.7330968,54.69221363,0.237314967,0.095377438,119.03,223.29,3322,438.09,1762.5
00:00.0,15553.3317,415.9277704,58.99170607,0.245512172,0.097505823,118.69,223.72,3311.37,429.95,1759.73
00:00.0,15548.31215,454.6515431,62.96235483,0.257905099,0.108890103,,,,,
00:00.0,14818.45891,435.4183541,58.91491268,0.248952417,0.10135336,,,,,
00:00.0,15496.31615,455.358367,61.02877921,0.253682661,0.106395248,116.32,218.39,3143.74,421.26,1761.42
00:00.0,15335.3422,445.0512933,59.26694076,0.250741882,0.105366066,115.97,211.01,3035.02,410.36,1737.72
00:00.0,15278.70966,449.8161845,57.90741879,0.253589716,0.105628142,119.49,216.55,3137.39,417.13,1747.23
00:00.0,15686.90599,463.1808717,59.24382146,0.255807814,0.105803271,119.21,215.44,3110.28,411.76,1742.82
00:00.0,16265.14925,462.2056196,60.19117444,0.254477402,0.104379175,119.26,216.51,3128.81,408.5,1772.26
00:00.0,16326.81488,475.9690937,65.47338225,0.26488474,0.106301234,,,,,
00:00.0,16095.56151,462.7183971,63.98777722,0.26855017,0.104306809,,,,,
00:00.0,15984.67378,449.2068016,62.3978855,0.269745091,0.100736526,120.3,217.23,3131.06,408.09,1774.03
00:00.0,16714.40386,461.3711967,73.66535291,0.287243705,0.103904595,119.39,214.46,3135.66,441.61,1761.66
00:00.0,17651.82043,482.1983847,76.3154077,0.302130742,0.109485246,118.03,211.08,3105.46,486.64,1740.64
00:00.0,17829.93496,479.4376614,73.78762128,0.29414452,0.106763043,118.64,212.42,3117.02,499.27,1758.57
00:00.0,17819.75743,471.3179584,81.32342101,0.302960225,0.105803087,117.34,210.39,3099.4,489.61,1736.38
00:00.0,18628.81349,508.7922146,82.64229694,0.32776017,0.117635665,,,,,
00:00.0,18689.52866,548.8421162,86.89153696,0.460545865,0.132731322,,,,,
00:00.0,18390.61184,560.5088875,82.86225405,0.444099548,0.145272932,113.85,210.11,3098.39,521.85,1727.56
00:00.0,18360.6933,608.2733109,88.64648495,0.612058057,0.153571639,115.17,213.86,3118.06,555.38,1763.9
00:00.0,19091.52418,602.6662624,89.05886804,0.691961642,0.16679998,116.03,213.87,3185.07,574,1764.13
00:00.0,18753.28892,568.275153,81.62150279,0.632700407,0.155687563,,,,,
00:00.0,17138.02951,518.4670452,70.85787241,0.530877539,0.137461238,116.59,215.23,3195.34,585.76,1787.02
00:00.0,17140.27555,517.5530264,69.1564466,0.558881161,0.140639475,,,,,
00:00.0,17718.97283,537.3926121,72.64577033,0.624039059,0.164717681,,,,,
00:00.0,18169.95421,574.7511197,79.11564866,0.605438616,0.166402387,119.05,214.07,3168.04,567.6,1754.4
00:00.0,19609.52144,612.2637856,87.38619672,0.664123817,0.170500594,122.72,216.21,3220.08,584.76,1795.36
00:00.0,18857.41737,589.5818444,85.52570593,0.614382106,0.156216732,123.08,215.37,3203.53,568.82,1824.97
00:00.0,19208.39819,598.7606101,89.13517836,0.632016927,0.158971304,122.94,214.24,3186.73,593.38,1821.84
00:00.0,19435.20485,616.5066616,88.86448691,0.629754707,0.164044978,122.25,214.36,3162.58,599.04,1823.76
00:00.0,18711.22655,571.1904316,80.00761328,0.558569239,0.149054873,,,,,
00:00.0,19139.11158,595.919414,82.98658239,0.583574828,0.159554077,,,,,
00:00.0,19325.55412,601.9689349,83.42755129,0.618865447,0.158644071,123.75,214.29,3158,641.76,1817.03
00:00.0,19198.80649,592.3865067,83.61725736,0.608698411,0.154161222,124.38,216.01,3177.29,649.88,1811.33
00:00.0,18336.51458,554.3296743,76.82408864,0.560184807,0.141347872,121.78,211.8,3104.2,604.48,1777.86
00:00.0,18564.98646,573.8953091,77.4813384,0.583543024,0.148249255,123.24,210.52,3101.49,627.07,1767.65
00:00.0,18262.05838,560.4542654,75.02820813,0.574663187,0.142181972,122.41,213.26,3116.42,609.99,1774.8
00:00.0,18058.02734,545.9828353,72.09724871,0.550089772,0.13970144,,,,,
00:00.0,18807.0954,568.3587534,76.70252475,0.505062385,0.144232793,,,,,
00:00.0,19151.13442,590.3244403,82.074891,0.510716061,0.153851453,121.78,214.2,3156.97,639.83,1752.26
00:00.0,19259.97047,585.5418949,82.31041115,0.497590454,0.157703702,127.88,214.13,3165.12,633.25,1761.08
00:00.0,19432.36246,589.0668316,81.37409226,0.469022314,0.154123993,127.81,219.28,3240.96,622.77,1757.19
00:00.0,21317.66214,635.9618894,92.66254255,0.567206057,0.167635226,128.7,219.42,3236.08,655.9,1740.51
00:00.0,22805.65581,644.0652702,101.8690912,0.575935088,0.163365547,126.655,218.59,3201.65,695,1726.22
00:00.0,23120.57055,654.4204163,109.0147182,0.583470395,0.164970096,,,,,
00:00.0,23863.85484,659.3188076,120.644584,0.579157528,0.164725872,,,,,
00:00.0,23518.31842,639.5154369,114.9461553,0.560065819,0.162049431,128.23,222.59,3206.18,649.86,1734.56
00:00.0,22840.99171,610.4270279,104.9113813,0.517176019,0.153691403,131.88,223.94,3206.52,640.34,1720.22
00:00.0,23794.7933,634.9797234,114.1558005,0.451320594,0.157079784,130.96,221.02,3185.27,645.98,1728.23
00:00.0,23308.12723,587.9588955,102.8013807,0.26050698,0.138430024,131.97,222.75,3172.69,661.77,1734.16
00:00.0,23760.28705,612.8796571,111.666694,0.344804122,0.15286836,,,,,
00:00.0,24671.10771,626.4567388,126.9846573,0.31808442,0.15734711,,,,,
00:00.0,26476.13014,636.7423172,129.7577207,0.295383344,0.158330884,,,,,
00:00.0,26423.22879,689.6598573,127.899088,0.284147244,0.154970124,136.69,224.96,3283.96,663.69,1773.96
00:00.0,27125.38412,732.9570293,130.6386578,0.246134434,0.177697174,134.87,224.15,3322,665.99,1757.76
00:00.0,27424.53895,735.5908982,129.6281672,0.221407433,0.192875663,133.72,221.68,3285.85,694.78,1736.25
00:00.0,28837.28853,752.8559324,129.2441514,0.212069755,0.184493036,132.69,222.42,3256.93,705.67,1752.64
00:00.0,29022.4184,738.6169382,124.7986979,0.220534516,0.182071133,,,,,
00:00.0,29352.12679,730.1473402,125.981371,0.237436835,0.175678579,,,,,
00:00.0,32163.82494,777.6960653,137.7032591,0.221869983,0.178184953,,,,,
00:00.0,33008.2262,967.0005967,159.4954362,0.225636696,0.20503724,129.41,217.69,3186.63,729.77,1726.13
00:00.0,31515.57597,1025.654768,152.0683226,0.234618474,0.218888492,131.01,217.9,3218.51,735.11,1740.05
00:00.0,34082.20605,1103.358252,159.0636031,0.226699026,0.259212404,126.6,212.25,3138.38,755.98,1722.88
00:00.0,36933.52014,1208.575093,169.2828246,0.252385155,0.331840973,130.92,218.29,3162.16,816.04,1774.34
00:00.0,39547.08408,1229.471315,170.3655113,0.325398713,0.300542852,132.05,219.62,3182.7,880.02,1797.83
00:00.0,40815.96185,1223.729688,173.1360959,0.321521917,0.307947729,,,,,
